OrgID,FisYear,CDFlag,overall_score,econ_score,envrn_score,lenvrnmntl,corpgov_score,social_score,feeddate,fyenddate,Asset4Id,OrgName,BusTRBCId,PrimExchg,StatusFlag,OAId,tick,Cusip,Sedol,Isin
50364,2002,40000000000,0.6705777,0.56990018,0.18149296,,0.82336582,0.77808526,11/8/2020,11/29/2002,A4_00175,Goldman Sachs Group Inc,5510,NYSE,1,4295911963,GS,38141G10,240796,US38141G1040
114492,2010,40000000000,0.48290102,0.86158038,0.09131088,,0.71362909,0.28962816,11/15/2020,12/31/2010,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2009,40000000000,0.3990131,0.76147003,0.09869238,,0.73334771,0.16228252,11/15/2020,12/31/2009,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2008,40000000000,0.45309917,0.89591334,0.15778466,,0.66295492,0.1796562,11/15/2020,12/31/2008,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2011,40000000000,0.41335921,0.60973312,0.39072838,,0.60285604,0.1812697,11/15/2020,12/31/2011,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2007,40000000000,0.52199747,0.82094499,0.18679252,,0.80130666,0.25366205,11/15/2020,12/31/2007,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2006,40000000000,0.35435793,0.70094216,0.16026899,,0.60057338,0.17748562,11/15/2020,12/31/2006,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2005,40000000000,0.44796485,0.74103135,0.18229581,,0.79846689,0.13308838,11/15/2020,12/31/2005,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2004,40000000000,0.70721614,0.95281475,0.22532604,,0.82233467,0.4592485,11/15/2020,12/31/2004,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2003,40000000000,0.45849209,0.53093461,0.17359108,,0.74612762,0.4368783,11/8/2020,12/31/2003,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2002,40000000000,0.46621097,0.70054082,0.1896052,,0.61339746,0.39089657,11/8/2020,12/31/2002,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2020,40000000000,0.64826789,0.04265824,,,0.96141131,0.39882622,11/15/2020,,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2019,40000000000,0.63382992,0.03661984,0.91492627,,0.94839799,0.38709759,11/15/2020,12/31/2019,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2018,40000000000,0.95054567,0.89090383,0.85901059,,0.96878158,0.79153008,11/15/2020,12/31/2018,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2017,40000000000,0.80402353,0.62432045,0.71454921,,0.88045328,0.64306906,11/15/2020,12/31/2017,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2016,40000000000,0.7572338,0.87959236,0.33422955,,0.89816225,0.58580549,11/15/2020,12/31/2016,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2015,40000000000,0.63681643,0.62315152,0.44366638,,0.83631099,0.45195465,11/15/2020,12/31/2015,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2014,40000000000,0.38367623,0.33865771,0.30665612,,0.79742072,0.27940659,11/15/2020,12/31/2014,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2013,40000000000,0.24574178,0.24597896,0.29285227,,0.65567601,0.14970496,11/15/2020,12/31/2013,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
114492,2012,40000000000,0.29612208,0.24578172,0.29062978,,0.71025654,0.23687614,11/15/2020,12/31/2012,A4_00217,"Amazon.com, Inc.",5340,NASD,1,4295905494,AMZN,2313510,200001,US0231351067
100421204,2020,40000000000,0.5438923,0.03906242,,,0.77213261,0.62529881,11/15/2020,,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2019,40000000000,0.56912413,0.02866273,0.66869432,,0.82351808,0.62575263,11/15/2020,12/31/2019,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2017,40000000000,0.69813688,0.84168587,0.36086869,,0.63275625,0.67982911,11/15/2020,12/31/2017,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2016,40000000000,0.7392603,0.94773378,0.32459392,,0.67589325,0.69195693,11/15/2020,12/31/2016,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2015,40000000000,0.44240417,0.83620146,0.10234599,,0.58240341,0.33143437,11/15/2020,12/31/2015,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2014,40000000000,0.25049668,0.4759331,0.08578407,,0.55226584,0.24293407,11/15/2020,12/31/2014,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2013,40000000000,0.33749572,0.72541626,0.0857736,,0.57390443,0.21774884,11/15/2020,12/31/2013,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2012,40000000000,0.14947822,0.11223945,0.08458857,,0.63933972,0.15544597,11/15/2020,12/31/2012,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2011,40000000000,0.20204851,0.16180234,0.08772962,,0.72816283,0.19961293,11/15/2020,12/31/2011,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2018,40000000000,0.71585716,0.96233013,0.45571132,,0.56526073,0.53635067,11/15/2020,12/31/2018,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2010,40000000000,0.12010945,0.21071955,0.12299306,,0.36683772,0.15801953,11/15/2020,12/31/2010,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2009,40000000000,0.19328594,0.32694495,0.13387813,,0.49659628,0.22042811,11/15/2020,12/31/2009,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2008,40000000000,0.12990635,0.37749932,0.13711707,,0.31354176,0.13738046,11/15/2020,12/31/2008,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2007,40000000000,0.06454133,0.20003351,0.1022919,,0.1873876,0.09842638,11/15/2020,12/31/2007,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2006,40000000000,0.07258507,0.13980563,0.15218119,,0.21281842,0.14527441,11/15/2020,12/31/2006,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2005,40000000000,0.06289392,0.12009192,0.16368574,,0.19225897,0.12362985,11/15/2020,12/31/2005,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
100421204,2004,40000000000,0.05638341,0.13039782,0.17436367,,0.10244014,0.13632919,11/15/2020,12/31/2004,A4_02296,Tencent Holdings Ltd,5720,HKG,1,4295865078,TENCE,,BMMV2K,KYG875721634
103324829,2020,40000000000,0.60330366,0.37211309,,,0.66907051,0.3068841,11/15/2020,,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2019,40000000000,0.65041478,0.45928404,0.85519863,,0.68788184,0.32183738,11/15/2020,12/31/2019,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2018,40000000000,0.74541142,0.55284377,0.92263327,,0.79221578,0.3341184,11/15/2020,12/31/2018,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2017,40000000000,0.45205054,0.31574679,0.5763334,,0.74753595,0.21659817,11/15/2020,12/31/2017,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2016,40000000000,0.53224016,0.46460378,0.55849043,,0.87774139,0.16679249,11/15/2020,12/31/2016,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2015,40000000000,0.43218706,0.44495426,0.51369967,,0.73276177,0.1346254,11/15/2020,12/31/2015,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2014,40000000000,0.28033035,0.32818641,0.44536408,,0.59864516,0.07292352,11/15/2020,12/31/2014,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2013,40000000000,0.27198718,0.32580221,0.38833622,,0.64828148,0.05990532,11/15/2020,12/31/2013,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2012,40000000000,0.1645028,0.12627666,0.40484202,,0.42655264,0.09511021,11/15/2020,12/31/2012,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2011,40000000000,0.20903279,0.07483821,0.34934052,,0.63183528,0.14551394,11/15/2020,12/31/2011,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
103324829,2010,40000000000,0.21868244,0.093917,0.37053159,,0.63997485,0.13998773,11/15/2020,12/31/2010,A4_03999,Tesla Inc,5310,NASD,1,4297089638,88160R10,88160R10,B616C7,US88160R1014
112643663,2020,40000000000,0.93401291,0.72271647,,,0.93450723,0.82119112,11/15/2020,,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
112643663,2019,40000000000,0.89737683,0.51926608,0.78776181,,0.93966293,0.81383911,11/15/2020,12/28/2019,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
112643663,2018,40000000000,0.70804252,0.62943445,0.55126734,,0.74431358,0.57362302,11/15/2020,12/29/2018,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
112643663,2017,40000000000,0.30509146,0.34713015,0.22725652,,0.38401231,0.49667884,11/15/2020,12/30/2017,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
112643663,2016,40000000000,0.29999536,0.39875337,0.23012418,,0.57500593,0.24504472,11/15/2020,12/31/2016,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
112643663,2015,40000000000,0.08391666,0.09109027,0.18321573,,0.14950664,0.17464482,11/15/2020,1/2/2016,A4_06191,US Foods Holding Corp,5430,NYSE,1,4298218064,USFD,91200810,BYVFC9,US9120081099
